section_id,section_name,section_text,char_count,present,report_id
3873,operations,"Start
Start
time
time
End
End
time
time
End
End
Depth
Depth
mMD
mMD
Main - Sub
Main - Sub
Activity
Activity
State
State
Remark
Remark
00:00
01:00
2768
plug abandon
-- trip
ok
M/U TDS and pumped w/ 400 l/min - 3.5 bar, 550 l/m - 5 bar.
Up/down weights 202t/126t. Washed down w/ 550 l/min from 2712m to 2768m
01:00
01:30
899
plug abandon
-- trip
ok
Tagged cement at 2768m w/ 10t, released spear by rotating 2x turns clockwise and observed torque dropped to 6kNm then increased to 9kNm.
Observed hook load dropped to 90t. RIH slowly and located top of 7in tubing 7m lower or at 2775m. Set down 10t to repeat tagging of the cement
01:30
03:15
0
plug abandon
-- trip
ok
Dropped drift and POOH w/ spear on 5,5in DP from 899 m to surface. Avg. tripping speed 730 m/hr
Retrieved drift
03:15
03:30
0
plug abandon
-- other
ok
Pulled spear on surface. Inspected same, ok
03:30
03:45
0
plug abandon
-- other
ok
Removed PS21s and installed master bushings
03:45
04:00
0
plug abandon
-- other
ok
Performed Pre-job Meeting to P/U MS-T seal retrieval tool
04:00
04:15
0
plug abandon
-- other
ok
M/U MS-T seal retrieval tool to 1x joint and 1x pup joint of 5,5in DP
04:15
04:45
0
plug abandon
-- other
ok
Pulled MS-T seal retrieval tool to surface and connected control lines, function tested tool
04:45
05:00
0
plug abandon
-- other
ok
RIH w/ MS-T seal retrieval tool and positioned tool stem in correct space out. Meanwhile bled off 5 bar from B-annulus.
05:00
06:00
0
plug abandon
-- other
ok
Turned string counter clockwise using chain tongs, only able to get 1x turn. Backed out and attempted again, 1x turn only. Tried to turn w/ iron roughneck, no go
06:00
06:30
0
plug abandon
-- other
ok
POOH and inspected tool, no damage found, observed some minor scratches
06:30
06:45
0
plug abandon
-- other
ok
L/D MS-T seal retrieval tool on HTS
06:45
07:30
0
plug abandon
-- other
ok
P/U and M/U jetting tool assembly to 5,5in DP stand
07:30
07:45
0
plug abandon
-- other
ok
Jetted WH area with 2200 l/min - 60bar - 10 rpm
07:45
08:00
0
plug abandon
-- other
ok
L/D wash tool and R/B DP stand
08:00
08:30
0
plug abandon
-- other
ok
P/U MS-T retrieval tool assy
08:30
10:30
0
plug abandon
-- other
ok
RIH with MS-T seal retrieval tool. Rotated tool 4x turns counter clockwise to engage tool to seal. Released seal assembly w/ 80t overpull
10:30
11:15
0
plug abandon
-- other
ok
POOH w/ MS-T seal retrieval tool, removed seal assy.Disconnected control lines. L/D tool and landing string
11:15
11:30
0
plug abandon
-- other
ok
Cleaned and cleared rig floor
11:30
11:45
0
plug abandon
-- cut
ok
Performed Pre-job Meeting to P/U cutter BHA (run#14)
11:45
12:15
0
plug abandon
-- cut
ok
P/U premade cutter BHA (run#14), M/U to 5,5in DP and RIH to cutting depth of 124m
12:15
12:45
0
plug abandon
-- cut
ok
M/U TDS to string, checked and verified depth, filled pipe. Established parameters. 300 l/min - 30bar, 500l/min - 83bar, 100rpm, 1-5 kNm (pumps off), Weights: 73t - up, 69t - down, 70t
- rotation
12:45
13:15
0
plug abandon
-- cut
ok
Cut 10 3/4in surface tie-back at 124m. 80rpm, 300 l/min - 30bar. Observed shock on surface indicating successful cut
13:15
13:45
0
plug abandon
-- cut
ok
POOH w/ cutter BHA (run#14) to surface and L/D same
13:45
14:00
0
plug abandon
-- cut
ok
Cleaned and cleared rig floor
14:00
14:30
0
plug abandon
-- other
ok
Serviced drilling equipment
14:30
14:45
0
plug abandon
-- other
ok
Performed Pre-job Meeting to P/U spear assembly (run#15)
14:45
15:00
0
plug abandon
-- other
ok
P/U spear assembly (run#15) from derrick, checked and serviced same
15:00
15:15
0
plug abandon
-- other
ok
RIH and latched on to 10 3/4in tie-back. Pulled free same w/ 8t overpull
15:15
16:00
0
plug abandon
-- equipment r
ecovery
ok
R/U casing tong for 10 3/4in csg
16:00
16:30
0
plug abandon
-- equipment r
ecovery
ok
Set slips on fish and released spear. R/B spear in derrick
16:30
16:45
0
plug abandon
-- equipment r
ecovery
ok
Changed to BX3 elevators
16:45
17:00
0
plug abandon
-- equipment r
ecovery
ok
Installed elevator on hanger. Broke off and L/D same
17:00
18:15
0
plug abandon
-- equipment r
ecovery
ok
POOH 10 3/4in csg tie-back from 104m to surface
18:15
19:15
0
plug abandon
-- equipment r
ecovery
ok
R/D casing tong. Cleaned and cleared rig floor
19:15
19:30
0
plug abandon
-- other
ok
Performed Pre-job Meeting to P/U torque tool BHA (run#16)
19:30
19:45
0
plug abandon
-- other
ok
P/U and M/U torque tool to 3m. Removed FOSV from swedge
19:45
20:30
0
plug abandon
-- other
ok
P/U 1x stand of 5,5in HWDP and M/U to X-over, RIH w/ 5,5in HWDP from 3m to 117m. Torqued all connections to 67500 kNm
20:30
21:00
0
plug abandon
-- other
ok
M/U TDS to 5,5in DP, RIH to 140m, started pumping with 1450 l/m, rotated w/ 10rpm. Jetted tie-back adapter area
21:00
21:45
0
plug abandon
-- other
ok
Stopped pumping and engaged to tie-back adapter at 141,5m. Attempted to back out Tie back adapter with 30k kNm, string backed out at Saver sub. M/U Saver sub to 50 kNm. Tried to
break again up 40kNm, something broke below rotary table, after 2 turns measured distance travelled up of string +/-1in. Continued turning out further 4 turns, distance travelled further
+/-2in. Assumed as good indication of Tie back adapter loose.
21:45
22:30
0
plug abandon
-- other
ok
POOH from 141,5m, visually checked all connections. When reached end of last 5,5in HWDP stand observed no BHA. The connection backed out from X-over
22:30
23:30
0
plug abandon
-- other
ok
RIH with 5,5in HWDP to fish BHA, from surface to 113m. M/U TDS to 5,5in DP and tagged top of fish at 138,5m. Rotate to screw into the fish, string stalled out at 6kNm
23:30
23:45
0
plug abandon
-- other
ok
POOH w/ BHA to surface, removed and inspect x-over, ok
23:45
00:00
0
plug abandon
-- other
ok
M/U to X-over. All connections M/U to 67kNm, Saver sub M/U to 50kNm. RIH to 117m",5883,True,775
3874,equipment_failure,"Start
Start
time
time
Depth
Depth
mMD
mMD
Depth
Depth
mTVD
mTVD
Sub Equip - Syst
Sub Equip - Syst
Class
Class
Operation
Operation
Downtime (min)
Downtime (min)
Equipment
Equipment
Repaired
Repaired
Remark
Remark
00:00
2356
pipe handling equ sys
t -- elevator
0
00:00
Loose std in Derrick, recovered std using FWD PRS and return to TDS. Hold std with AFT PRS to lower down TDS to inspect Elevator
s. Elevators found to be damaged, changed out to spare set.",485,True,775
3875,drilling_fluid,,0,False,775
3876,summary_activities_24h,"- Attempted to release tieback adapter several times w/ no success
- Perforated below 10 3/4in subsea csg hanger
- Circulated gas out",166,True,776
3877,summary_planned_24h,"- Cut 10 3/4in csg at 890m
- Release tieback adapter using left hand string
- Pulled tieback adapter with spear
- Mill 10 3/4in subsea csg hanger
- Retrieve 10 3/4csg to surface w/ spear",227,True,776
3878,operations,"Start
Start
time
time
End
End
time
time
End
End
Depth
Depth
mMD
mMD
Main -
Main -
Sub
Sub
Activity
Activity
State
State
Remark
Remark
00:00
00:15
0
plug aban
don -- oth
er
ok
Continued to RIH w/ torque tool to 117m
00:15
01:15
0
plug aban
don -- oth
er
ok
M/U TDS and RIH, engaged to tie-back adapter. Marked pipe. Attempted to back out adapter counter clockwise. Broke at 39kNm. Measured distance 1,5in after 5 turns. Suspected broken
at connection. M/U back to 1kNm. POOH, visually checked every connection. Observed connection above X-over broke.
01:15
03:00
0
plug aban
don -- oth
er
ok
Cleaned X-over connection and M/U to HWDP without applying pipe dope. All connections M/U to 67kNm, Saver sub M/U to 50kNm.
RIH, engaged to tie-back adapter. Marked pipe. Attempted to back out adapter counter clockwise. Broke at +/-39kNm. Measured distance 1,5in after 5 turns. Suspected at connection. M/U
back to 1kNm. POOH, visually checked every connection. Observed connection above X-over broke.
03:00
04:45
0
plug aban
don -- oth
er
ok
Cleaned X-over connection and M/U to HWDP to 74kNM without applying pipe dope. All DP connections M/U to 67kNm, Saver sub M/U to 50kNm.
RIH, engaged to tie-back adapter. Marked pipe. Attempted to back out adapter counter clockwise. Broke at +/-39kNm. Observed Saver sub connection broke. M/U saver sub again to 50kN
m and attempted to break. Observed Saver sub connection broke.
04:45
05:00
0
plug aban
don -- oth
er
ok
R/U manual tong and held TBT for use of manual tongs
05:00
07:00
0
plug aban
don -- oth
er
ok
Trapped 20 kNm in with shaft and applied TDS break. Put tong on and pulled 20 kNm, released brake and pulled with tong to 25k n/m. Applied TDS brake. Pulled up to max 30kNm with Ri
g tong, observed torq reduced on TDS Shaft. Took off Rig tong, rotated TDS counter clockwise to make sure free. Made string back up to 2kNm. POOH, visually checked all connections.
No connections have been observed backed out
07:00
07:30
0
plug aban
don -- oth
er
ok
Started RIH w/ torque tool
07:30
07:45
0
plug aban
don -- oth
er
ok
Carried out weekly HSE drill, table top exercise regarding volumetric well control
07:45
09:15
0
plug aban
don -- oth
er
ok
Continued RIH w/ torque tool. Engaged to tie-back adapter. Marked pipe. Attempted to back out adapter counter clockwise. Applied 25kNm in steps before pipe started to rotate. Than rotate
d free at 2kNm. Measured distance 1,5in after 5 turns. POOH. Observed no torque tool/X/over on the drill pipe - left in hole
09:15
10:15
0
plug aban
don -- oth
er
ok
RIH w/ DP from surface to 137 m. M/U TDS and latched on to fish. POOH from to surface. L/D torque tool
10:15
10:45
0
plug aban
don -- oth
er
ok
P/U Left hand Tie-back adapter torque tool and M/U to X/O
10:45
12:00
0
plug aban
don -- oth
er
ok
RIH torque tool on 5,5in left hand DP. From surface to 140. P/U singles from cantilever
12:00
12:45
0
interruptio
n -- repair
ok
Left hand X-over arrived on the rig. Inspected and discovered it was right hand X-over. Evaluated situation. Meanwhile performed hydraulic test on BX4.
12:45
14:00
0
plug aban
don -- oth
er
ok
P/U 1x more joint of DP and M/U to string. Attempted to break off Tie-Back adapter using rig tongs on DP. Pulled +/- 28kNm. Cathead fully stroked out. No success
14:00
14:30
0
interruptio
n -- repair
ok
Evaluated situation. Meanwhile performed tests on Aft iron roughneck
14:30
15:15
0
plug aban
don -- oth
er
ok
POOH from 140m to surface. L/D torque tool. Clean and clear rig floor
15:15
15:30
0
plug aban
don -- oth
er
ok
Performed Pre-job Meeting to P/U drill collars from deck
15:30
17:45
0
plug aban
don -- oth
er
ok
P/U and RIH 8,25 DC from surface to 90m (9 joints). R/B same in derrick
17:45
18:00
0
plug aban
don -- perf
orate
ok
Performed Pre-job Meeting to P/U guns
18:00
18:15
0
plug aban
don -- perf
orate
ok
R/U to run guns
18:15
19:00
0
plug aban
don -- perf
orate
ok
P/U and M/U TCP gun BHA from surface to 17m
19:00
19:15
0
plug aban
don -- perf
orate
ok
Performed Pre-job Meeting to handle guns w/ new crew
19:15
19:30
0
plug aban
don -- perf
orate
ok
Continued to M/U guns BHA to 18m
19:30
20:30
0
plug aban
don -- perf
orate
ok
RIH w/ guns on 5,5in DP to 138m
20:30
21:00
0
plug aban
don -- perf
orate
ok
M/U TDS and positioned guns at 151.7m, closed UPRs and applied 20 bar to IBOP, opened to confirm line up. Up/down weights 72t/68t, flushed ball seat with 222 l/min. Opened UPRs, bro
ke out connection and dropped 1 3/8in ball. M/U connection and positioned guns at firing depth 144,5-147,5m (top-bottom shot), closed UPRs and lined up through fully open Choke
21:00
21:30
0
plug aban
don -- perf
orate
ok
Pumped down ball with 160 l/min, sheared ball seat at 150 bar. Indication of guns firing (sound, vibration on surface). Top shot at 144,5m, bottom shot at 147,5m. Continued pumping with 1
50 l/min until returns, increased to 770 l/min, observed slight gain of 500ltr and then losses of 60m3/hr. Pumped 1,5 times btms up, gas observed and still on losses
21:30
22:15
0
plug aban
don -- perf
orate
ok
Stopped pumping, left choke open and opened UPRs, observed increase in flow. Close UPRs and closed choke, monitored for pressure on chole. Initially 1 bar, slowly increased to 2.9 bar
then leveled out. Opened choke and slowly bled off pressure to 1 bar, closed choke and monitored for pressure build up, ok, no build up observed
22:15
23:30
0
plug aban
don -- perf
orate
ok
Opened choke and circulateed with UPRs closed with 760 l/min, initially observed 60m3/hr losses. After confirmed returns increased flow rate to 890 l/min - 2,5 bar, max gas of 4.3%. Contin
ued circulating until gas content curve showed downward trend. Total losses since punch 21m3
23:30
23:45
0
plug aban
don -- perf
orate
ok
Stopped pumping and flowchecked through fully open choke, static. Opened UPRs and flowchecked on trip tanks, static
23:45
00:00
0
plug aban
don -- perf
orate
ok
Started POOH from 147m",5939,True,776
3879,equipment_failure,"Start time
Start time
Depth mMD
Depth mMD
Depth mTVD
Depth mTVD
Sub Equip - Syst Class
Sub Equip - Syst Class
Operation Downtime (min)
Operation Downtime (min)
Equipment Repaired
Equipment Repaired
Remark
Remark
00:00
0
miscellaneous equ syst -- wellhead subsea run tes
t
0
00:00
back up THRT not being able to communicate with DHSV",362,True,776
3880,drilling_fluid,,0,False,776
3881,summary_activities_24h,"- POOH w/ guns
- Cut 10 3/4in csg at 887m
- Attempted to release tieback adapter w/ left hand string. No success
- P/U cutter BHA",162,True,777
3882,summary_planned_24h,None,45,True,777
3883,operations,"Start
Start
time
time
End
End
time
time
End Depth
End Depth
mMD
mMD
Main - Sub
Main - Sub
Activity
Activity
State
State
Remark
Remark
00:00
00:30
0
plug abandon --
perforate
ok
POOH w/ guns from 147m to surface
00:30
00:45
0
plug abandon --
perforate
ok
L/D perforation guns BHA. All shots fired
00:45
01:00
0
plug abandon --
cut
ok
Performed Pre-job Meeting to P/U cutter BHA
01:00
01:15
0
plug abandon --
cut
ok
P/U and M/U cutter BHA
01:15
01:30
0
plug abandon --
cut
ok
Removed master bushing and installed PS21
01:30
03:15
0
plug abandon --
cut
ok
RIH w/ cutter BHA on 5,5in DP from 9,2m to 892m. Average running speed 510 m/hour. Filled pipe at 1330l/min, 3 bar
03:15
04:15
0
plug abandon --
cut
ok
M/U TDS. Positioned cutters to cutting depth of 887m. Up/down weights 97t/90t, took parameters 75rpm - 4-7kNM, 300l/min - 18bar, 400l/min - 35bar, 500l/min - 61bar. Cut c
sg at 887m w/ 300l/min - 21bar, 80rpm - 8-12kNm. Measured gap of more than 2.7m
04:15
05:30
0
plug abandon --
cut
ok
Flowchecked well. Observed instant gain of 300l, then loss of 3m3/hour. Then losses went to 0. Observed bubbling inside drill string and in the riser, smell of gas. M/U TDS to
string and observed increase in trip tank
05:30
07:00
0
plug abandon --
cut
ok
Closed UPR and started to circulate via fully open rig choke, performed 1x full circulation at 600-1000l/min max 6bar. Stopped pump and monitor via sample line. No flow
07:00
07:15
0
plug abandon --
cut
ok
Opened UPR , line up trip tank and flow checked
07:15
08:30
0
plug abandon --
cut
ok
POOH w/ cutting BHA on 5,5in DP from 887 m to 6 m . Avg. tripping speed 705 m/hr.
08:30
08:45
0
plug abandon --
cut
ok
Removed PS21 and installed master bushing
08:45
09:15
0
plug abandon --
cut
ok
L/D cutting BHA. Cleaned and cleared rig floor
09:15
09:30
0
interruption -- re
pair
ok
Performed Pre-job Meeting to M/U LH landing string for torque tool
09:30
10:30
0
plug abandon --
other
ok
P/U 1x joint of 5,5in LH DP, M/U to x-over and 1x pup joint, L/D same onto HTS. P/U and M/U tieback adapter torque tool to LH DP, RIH to 140m
10:30
10:45
0
plug abandon --
other
ok
P/U LH DP with x-over and pup joint, M/U TDS, engaged to tieback adapter. Applied 30 kNm clockwise torque to string and released brake in an attempt to shock tieback ada
pter free. No success
10:45
11:00
0
plug abandon --
other
ok
Performed Pre-job Meeting to use rig tongs
11:00
11:45
0
plug abandon --
other
ok
Applied 25kNm counterclockwise torque with TDS and applied brake. Latched onto pipe with rig tong and pulled to max 50kNm, observed connection above x-over broke out
11:45
12:00
0
plug abandon --
other
ok
Performed Pre-job Meeting w/ oncoming crew
12:00
12:15
0
plug abandon --
other
ok
Broke out TDS from pup joint and layed out joint, x-over and pup onto HTS
12:15
12:30
0
plug abandon --
other
ok
Evaluated situation. Meanwhile cleaned and cleared drill floor
12:30
13:30
0
plug abandon --
other
ok
Broke out pup joint from x-over, cleaned threads and M/U dry back to x-over to 67 kNm
13:30
14:00
0
plug abandon --
other
ok
P/U joint, x-over and pup joint and M/U same to string at well center
14:00
15:45
0
plug abandon --
other
ok
M/U TDS and trapped 25kNm in string, latched rig tong and pulled to 42kNm then slowly increased to 52kNm
15:45
16:00
0
plug abandon --
other
ok
Performed Pre-job Meeting for changes in the plan
16:00
20:00
0
plug abandon --
other
ok
Attached ropes to rig tong, trapped 26kNm with TDS. Pulled w/ rig tong up to 75kNm on the string. Tieback adapter did not release. Meanwhile discussed with onshore organi
zation way forward
20:00
20:30
0
plug abandon --
other
ok
POOH tieback adapter torque tool from 140 meter to surface. L/D same
20:30
21:45
0
plug abandon --
other
ok
Discussed way forward. Meanwhile performed drops check on TDS and serviced same. Troubleshoot on XP pilot pressure on BX elevator.
21:45
22:15
0
plug abandon --
cut
ok
Started preparing milling BHA. Meanwhile continued to Troubleshoot on XP pilot pressure on BX-elevator
22:15
23:30
0
plug abandon --
cut
ok
M/U milling BHA. L/D same
23:30
23:45
0
plug abandon --
cut
ok
P/U cutter assembly
23:45
00:00
0
plug abandon --
cut
ok
Performed Pre-job Meeting for change in plans",4246,True,777
